"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"134462", "134L462 Przekładki Esselte z PP A4", "550", "100106", "5902812001068", "134L462", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "6.55", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. Indeksy numeryczne od 1 do 12. PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>12 zadrukowanych numerycznie indeksów (1-12) pomocnych w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 12 zadrukowanych numerycznie indeksów (1-12) pomocnych w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134463", "134L463 Przekładki Esselte z PP A4", "300", "100107", "5902812001075", "134L463", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "9.25", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. Indeksy numeryczne od 1 do 20. PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>20 zadrukowanych numerycznie indeksów (1-20) pomocnych w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 20 zadrukowanych numerycznie indeksów (1-20) pomocnych w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100107.jpg", "http://bi.lobos.pl/app/suppliers/acco/img/100107_01.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134464", "134L464 Przekładki Esselte z PP A4", "290", "100108", "5902812001082", "134L464", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "14.39", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. Indeksy numeryczne od 1 do 31. PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>31 zadrukowanych numerycznie indeksów (1-31) pomocnych w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 31 zadrukowanych numerycznie indeksów (1-31) pomocnych w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134465", "134L465 Przekładki Esselte z PP A4", "50", "100109", "5902812001099", "134L465", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "23.36", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. Indeksy numeryczne od 1 do 54. PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>54 zadrukowanych numerycznie indeksów (1-54) pomocnych w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 54 zadrukowanych numerycznie indeksów (1-54) pomocnych w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100109.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134466", "134L466 Przekładki Esselte z PP A4", "450", "100112", "5902812001129", "134L466", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "9.72", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. 20 indeksów alfabetycznych A-Z (język angielski). PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>Indeksy zadrukowane alfabetycznie A-A (język angielski), pomocne w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej Indeksy zadrukowane alfabetycznie A-A (język angielski), pomocne w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100112.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134467", "134L467 Przekładki Esselte z PP A4", "50", "100114", "5902812001143", "134L467", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "9.35", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. 12 indeksów miesięcznych styczeń-grudzień (język angielski). PP. A4. Szare. Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>Indeksy zadrukowane miesiącami (styczeń-grudzień w j. angielskim), pomocne w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Grubość folii PP 0,12 mm Wzmocniony perforowany pasek na karcie opisowo-informacyjnej Indeksy zadrukowane miesiącami (styczeń-grudzień w j. angielskim), pomocne w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Grubość folii PP 0,12 mm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100114.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134468", "134L468 Przekładki Esselte z PP A4 Maxi", "60", "100125", "5902812001259", "134L468", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "7.22", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. Indeksy numeryczne od 1 do 12. PP. A4 Maxi. Szare. Format A4+ pozwala na szybki dostęp do dokumentów, nawet w przypadku przechowywania ich w koszulkach<br>Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>12 zadrukowanych numerycznie (1-12) indeksów pomocnych w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Grubość folii PP 0,12 mm Format A4+ pozwala na szybki dostęp do dokumentów, nawet w przypadku przechowywania ich w koszulkach Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 12 zadrukowanych numerycznie (1-12) indeksów pomocnych w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Grubość folii PP 0,12 mm", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134470", "134L470 Przekładki Esselte z PP A4 Maxi", "60", "100129", "5902812001297", "134L470", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "11.41", "23", "0.00", "Przekładki w kolorze szarym. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opisy. 20 indeksów alfabetycznych A-Z (język angielski). PP. A4 Maxi. Szare. Format A4+ pozwala na szybki dostęp do dokumentów, nawet w przypadku przechowywania ich w koszulkach<br>Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>Indeksy zadrukowane alfabetyczne A-A (język angielski), pomocne w szybkim dostępie do dokumentów<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora", "Grubość folii PP 0,12 mm Format A4+ pozwala na szybki dostęp do dokumentów, nawet w przypadku przechowywania ich w koszulkach Wzmocniony perforowany pasek na karcie opisowo-informacyjnej Indeksy zadrukowane alfabetyczne A-A (język angielski), pomocne w szybkim dostępie do dokumentów 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Grubość folii PP 0,12 mm", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100129.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Szary", "", "", "0", "0", "0"
"134471", "134L471 Przekładki Esselte Mylar z kartonu A4", "480", "100160", "5902812221282", "134L471", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "6.4", "23", "0.00", "Wytrzymałe przekładki, utrzymane w żywej tonacji kolorystycznej. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opis przekładek. Indeksy numeryczne od 1 do 5. Karton o gramaturze 160 gsm. A4. Wielokolorowe. Mocne, wytrzymałe przekładki wzmocnione folią Mylar<br>Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>5 zadrukowanych numerycznie indeksów (1-5) do łatwego sortowania<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4<br>Mocny karton o gramaturze 160 gsm Mocne, wytrzymałe przekładki wzmocnione folią Mylar Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 5 zadrukowanych numerycznie indeksów (1-5) do łatwego sortowania 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Mocny karton o gramaturze 160 gsm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100160.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Wielobarwny", "", "", "0", "0", "0"
"134472", "134L472 Przekładki Esselte Mylar z kartonu A4", "640", "100161", "5902812622133", "134L472", "Organizacja dokumentów > Archiwizacja dokumentów > Przekładki", "9.24", "23", "0.00", "Wytrzymałe przekładki, utrzymane w żywej tonacji kolorystycznej. Wierzchnia karta z wydzielonymi, dużymi powierzchniami na opis przekładek. Indeksy numeryczne od 1 do 10. Karton o gramaturze 160 gsm. A4. Wielokolorowe. Mocne, wytrzymałe przekładki wzmocnione folią Mylar<br>Wzmocniony perforowany pasek na karcie opisowo-informacyjnej<br>10 zadrukowanych numerycznie indeksów (1-10) do łatwego sortowania<br>11 uniwersalnych otworów umożliwiających wpinanie do segragatora<br>Format A4", "Mocny karton o gramaturze 160 gsm Mocne, wytrzymałe przekładki wzmocnione folią Mylar Wzmocniony perforowany pasek na karcie opisowo-informacyjnej 10 zadrukowanych numerycznie indeksów (1-10) do łatwego sortowania 11 uniwersalnych otworów umożliwiających wpinanie do segragatora Format A4 Mocny karton o gramaturze 160 gsm", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/100161.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Esselte", "Wielobarwny", "", "", "0", "0", "0"
