"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"104568", "104L568 Wąsy skoroszytowe DONAU PP z metalową", "4604", "7792925F-18", "5901503691328", "104L568", "Organizacja dokumentów > Teczki i skoroszyty > Wąsy i klipsy", "2.76", "23", "0.00", "Metalowe wąsy skoroszytowe, spinające<br>Podstawa wykonana z ekologicznego polipropylenu, wąsy wykonane z aluminium<br>Rozmiar: 150x34mm<br>25 sztuk w j.s.<br>Kolor granatowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/004/108368-70004-wasy_skoroszytowe_donau_pp_z_metalowa_blaszka-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "granatowy", "", "", "0", "0", "0"
"104569", "104L569 Zwilżacz wodny maczałka do palców", "18018", "18121511-04", "5901503692608", "104L569", "Artykuły biurowe > Zwilżacze i maczałki", "1.02", "23", "0.00", "Plastikowy pojemnik w kształcie kwiatka z gąbką do nasączania wodą<br>średnica gąbki: 50mm<br>średnica całkowita: 69mm<br>Kolor: czerwony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/005/108369-70005-zwilzacz_wodny_maczalka_do_palcow_office_prod-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/005/108370-70005-zwilzacz_wodny_maczalka_do_palcow_office_prod-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "OFFICE PRODUCTS", "czerwony", "", "", "0", "0", "0"
"104573", "104L573 Segregator ofertowy DONAU PP A4 4RD 16", "220", "2788164PL-01", "5901503691366", "104L573", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "11.88", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 37mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 16mm<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/010/108379-70010-segregator_ofertowy_donau_pp_a4_4rd_16_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/010/108380-70010-segregator_ofertowy_donau_pp_a4_4rd_16_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/010/108381-70010-segregator_ofertowy_donau_pp_a4_4rd_16_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "czarny", "", "", "0", "0", "0"
"104574", "104L574 Segregator ofertowy DONAU PP A4 4RD 16", "425", "2788164PL-09", "5901503691397", "104L574", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "11.88", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 37mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 16mm<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/011/108382-70011-segregator_ofertowy_donau_pp_a4_4rd_16_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/011/108383-70011-segregator_ofertowy_donau_pp_a4_4rd_16_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/011/108384-70011-segregator_ofertowy_donau_pp_a4_4rd_16_bialy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "biały", "", "", "0", "0", "0"
"104592", "104L592 Akumulator ENERGIZER Universal AA HR6 12V", "136", "EN-424270", "7638900424270", "104L592", "Urządzenia biurowe > Urządzenia elektryczne > Baterie akumulatory i ładowarki", "24.9", "23", "0.00", "Wydajne akumualtorki do codziennego użytku<br>4 sztuki zastępują do 1,600 baterii alkalicznych<br>Wytrzymują do 2x dłużej niż standardowe baterie alkaliczne<br>Mogą być ładowane setki razy<br>Doskonałe do urządzeń wymagających częstego ładowania, takich jak bezprzewodowe kontrolery gier, zabawki, piloty i odtwarzacze mp3<br>Utrzymuje moc do jednego roku<br>Wstępnie naładowane, gotowe do użycia w momencie zakupu<br>Technologia, która zapewnia działanie akumulatorka do pięciu lat", "Typ: HR6<br>Rozmiar: AA<br>Napięcie: 1,2V<br>Pojemność: 1300mAh<br>4 szt. w j.s.", "", "", "", "http://cdn.pbspolska.eu/product_img/71/668/185408-71668-akumulator_energizer_universal_aa_hr6_1_2v_13-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "ENERGIZER", "mix kolorów", "", "", "0", "0", "0"
"104596", "104L596 Taśma ostrzegawcza 75mm 100m biało", "1463", "7880YAUC-00", "5901503659670", "104L596", "Pakowanie i wysyłka > Taśma pakowa", "6.72", "23", "0.00", "Taśma ostrzegawcza<br>Do stosowania w magazynach, placach budowy, etc.<br>Nieklejona<br>Wykonana z PVC<br>Szerokość: 75mm<br>Długość: 100m<br>Kolor biały/czerwony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/71/934/112094-71934-tasma_ostrzegawcza_75mm_100m_bialo_czerwona-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "biały/czerwony", "", "", "0", "0", "0"
"104598", "104L598 Kalkulator kieszonkowy CITIZEN LC310NR 8", "4315", "CI-LC310NR", "4562195139423", "104L598", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "13.2", "23", "0.00", "Kalkulator z 8-cyfrowym wyświetlaczem<br>Zasilany baterią<br>Wymiar: 114x69x14mm<br>Funkcja pierwiastka kwadratowego oraz obliczania procentów<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/71/967/113039-71967-kalkulator_kieszonkowy_citizen_lc310nr_8_cyfr-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "czarny", "", "", "0", "0", "0"
"104599", "104L599 Kalkulator kieszonkowy CITIZEN SLD 100NR", "1414", "CI-SLD100NR", "4562195139430", "104L599", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "14.37", "23", "0.00", "Kalkulator z 8-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Wymiar: 88x58x10mm<br>Funkcja pierwiastka kwadratowego oraz obliczania procentów<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/71/968/112138-71968-kalkulator_kieszonkowy_citizen_sld_100nr_8_cy-800w.jpg", "http://cdn.pbspolska.eu/product_img/71/968/112139-71968-kalkulator_kieszonkowy_citizen_sld_100nr_8_cy-800w.jpg", "http://cdn.pbspolska.eu/product_img/71/968/112140-71968-kalkulator_kieszonkowy_citizen_sld_100nr_8_cy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "czarny", "", "", "0", "0", "0"
"104600", "104L600 Kalkulator kieszonkowy CITIZEN SLD 200NR", "4840", "CI-SLD200NR", "4562195139447", "104L600", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "14.56", "23", "0.00", "Kalkulator z 8-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Wymiar: 98x62x10mm<br>Funkcja pierwiastka kwadratowego oraz obliczania procentów<br>Wyposażony w klawisz zmiany znaku<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/71/969/112141-71969-kalkulator_kieszonkowy_citizen_sld_200nr_8_cy-800w.jpg", "http://cdn.pbspolska.eu/product_img/71/969/112142-71969-kalkulator_kieszonkowy_citizen_sld_200nr_8_cy-800w.jpg", "http://cdn.pbspolska.eu/product_img/71/969/112143-71969-kalkulator_kieszonkowy_citizen_sld_200nr_8_cy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "czarny", "", "", "0", "0", "0"
"104605", "104L605 Gumki recepturki OFFICE PRODUCTS", "478", "18109119-14", "5901503696804", "104L605", "Artykuły biurowe > Gumki recepturki", "20.97", "23", "0.00", "Gumki recepturki<br>Wytrzymałe i elastyczne<br>Wykonane z materiału o domieszce kauczuku (60%)<br>średnica: 100mm<br>Grubość/szerokość: ok. 1,5x1,5mm<br>Waga opakowania: 1000g<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/72/373/112350-72373-gumki_recepturki_office_products_srednica_100-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "OFFICE PRODUCTS", "biały", "", "", "0", "0", "0"
